"abn","charity_legal_name","charity_size","ais_year","endorsement_fy","event_year","is_startup","donations_and_bequests","total_gross_income","donation_share"
"52601102970","AUSTRALASIAN BEGG SOCIETY OF ORTHODONTISTS LIMITED","Small",2022,2023,-1,FALSE,7559,23403,0.322992778703585
"52634235680","Murray Haven Homes Ltd","Large",2022,2022,0,FALSE,11083,4646357,0.00238530960922719
"52672801654","Global Ripple Incorporated","Medium",2022,2023,-1,FALSE,7922,718666,0.0110232013202239
"52948317781","KHALSA ASSIST","Small",2022,2021,1,FALSE,948,7948,0.119275289380976
"53009481485","Christian Schools Tasmania","Large",2022,2021,1,FALSE,383853,22783536,0.0168478237969734
"53101360336","MAIDE Inc.","Small",2022,2020,2,FALSE,1080,1080,1
"53297468669","Christian Religious Instruction Alliance in Queensland","Small",2022,2022,0,FALSE,196376,255449,0.768748360729539
"53487883254","In the Paws of Angels Inc","Small",2022,2023,-1,FALSE,1555,44215,0.0351690602736628
"53620147775","The School of St  Jude Limited","Large",2022,2021,1,FALSE,8026300,9284776,0.864458119398896
"53623275196","Hunter Anzac Memorial Limited","Medium",2022,2021,1,FALSE,16500,41496,0.397628687102371
"53659146068","KM CARES LTD","Small",2022,2023,-1,TRUE,18939,19197,0.98656040006251
"53944553985","MOREE AND DISTRICT HISTORICAL SOCIETY","Small",2022,2022,0,TRUE,4063,135161,0.0300604464305532
"54164074661","Branxton Greta Men's Shed Incorporated","Small",2022,2021,1,FALSE,29813,31413,0.949065673447299
"54253257443","Working Womens Centre Inc","Large",2022,2020,2,FALSE,16791,1005630,0.0166969959130098
"54263014967","Bayside Glen Eira Kingston Llen Inc","Medium",2022,2022,0,FALSE,0,572279,0
"54280302765","Umina Beach Mens Shed Incorporated","Small",2022,2021,1,FALSE,16996,157339,0.108021533122748
"54338990856","Inner Northern Local Learning And Employment Network Incoporated","Medium",2022,2020,2,FALSE,0,789349,0
"54584217520","Miya Kaadadjiny (Learning Sanctuary) Community Centre Inc","Small",2022,2022,0,FALSE,13847,86692,0.159726387671296
"54623926009","Global Sustainable Development Vision Innovative Association Ltd","Small",2022,2022,0,FALSE,14098,14098,1
"54637263917","Christian College Geelong","Large",2022,2023,-1,FALSE,816934,53077376,0.0153913788051617
"54776873363","Tingalpa & District Kindergarten Association Inc","Medium",2022,2021,1,FALSE,9254,305294,0.0303117650527033
"55000364474","The National Council Of Jewish Women Of Australia New South Wales Division","Small",2022,2023,-1,FALSE,408,378564,0.0010777569974958
"55169624154","Ballarat East Neighbourhood House Inc.","Small",2022,2022,0,FALSE,275,237100,0.00115984816533108
"55415242975","Buderim Men's Shed Inc","Small",2022,2020,2,FALSE,6154,160848,0.0382597234656321
"55495687613","RiverTracks Incorporated","Small",2022,2023,-1,FALSE,70455,147042,0.479148814624393
"55612449604","Islamic Council Of New South Wales Inc","Medium",2022,2020,2,FALSE,187415,1205689,0.155442240909555
"55859040211","Golden Paradise Beach Men's Shed Inc.","Small",2022,2022,0,FALSE,200,32818,0.00609421658845755
"56254262824","Esperance Crisis Accomodation Service Inc","Medium",2022,2020,2,FALSE,10913,792209,0.0137754052276609
"56405057386","Australian Water Safety On the Mekong (AWSOM) Project Inc","Small",2022,2022,0,FALSE,13240,13240,1
"56840304628","Carlingford Public School P&C Association","Small",2022,2021,1,FALSE,38070,388062,0.0981028804675542
"57098352150","Community Business Bureau Inc","Large",2022,2022,0,FALSE,0,6691418,0
"57382768399","Caringbah North Public School P And C Association","Small",2022,2020,2,FALSE,0,135310,0
"57624185217","Offshore and Specialist Ships Australia Ltd","Small",2022,2020,2,FALSE,10683,50005,0.213638636136386
"57649413936","Rural Financial Counselling Service, NSW - Southern Region Limited","Large",2022,2022,0,FALSE,461955,7103296,0.065033894124643
"57657202934","Albany Surf Life Saving Club","Medium",2022,2021,1,FALSE,6712,213772,0.031397937990008
"57794560132","Wattle Group Inc","Small",2022,2021,1,FALSE,4714,5218,0.90341126868532
"57910165955","Claws n Paws Rescue Group Inc","Small",2022,2020,2,TRUE,8715,470008,0.0185422375789348
"58154234383","Sherwood Ridge Public School Parents and Citizens Association","Small",2022,2022,0,FALSE,2045,50401,0.0405745917739727
"58160920528","Ferncourt Public School P&C Association","Small",2022,2020,2,FALSE,7150,188904,0.0378499131834159
"58608203592","Lower North Shore Community Transport Inc","Medium",2022,2020,2,FALSE,2125,1793489,0.00118484139016186
"58636664983","Ruah Legal Services Limited","Large",2022,2020,2,FALSE,2103,1900769,0.00110639430672533
"58935121466","Friends of TCI Australia Incorporated","Small",2022,2023,-1,FALSE,13951,13951,1
"59284895650","Anam Cara House Colac Inc","Medium",2022,2020,2,FALSE,459762,747362,0.615179792389766
"59475464712","Dangrove Trust","Large",2022,2020,2,FALSE,38175667,38728111,0.985735322851146
"59622234799","Alliance for Journalists' Freedom Ltd","Small",2022,2021,1,FALSE,143674,143674,1
"59646048320","YADAH SUS FOUNDATION LIMITED","Small",2022,2023,-1,FALSE,10293,10293,1
"59787033011","Cairns Animal Rescue Inc","Small",2022,2023,-1,FALSE,29814,215516,0.138337756825479
"59793851790","Skillz4me Ltd.","Medium",2022,2021,1,FALSE,84704,208973,0.405334660458528
"59802036898","THE WYNNUM-MANLY AND DISTRICTS MEN'S SHED INC.","Small",2022,2021,1,FALSE,26096,93899,0.277915632754342
"59940749205","ProjectKindness Inc","Small",2022,2022,0,FALSE,34821,34821,1
"60088024355","Coast Christian School","Large",2022,2022,0,FALSE,11525,2919458,0.00394765055705545
"60131554106","Catalpa International Ltd","Large",2022,2022,0,FALSE,0,7035943,0
"60382871618","The Naracoorte District Mens Shed Incorporated","Small",2022,2021,1,FALSE,2523,33812,0.0746184786466343
"60623295483","A B Paterson College Foundation Ltd","Small",2022,2020,2,FALSE,262166,317563,0.82555587395257
"60630551889","REDFERN YOUTH CONNECT (AUSTRALIA) LIMITED","Medium",2022,2020,2,TRUE,62469,379076,0.164792811995484
"60751862177","Samford Area Men's Shed","Small",2022,2021,1,FALSE,1411,42345,0.033321525563821
"61005641225","The School Of Total Education","Medium",2022,2022,0,FALSE,0,2363552,0
"61147546405","Jabree Ltd","Small",2022,2021,1,FALSE,0,886818,0
"61268362646","Returned and Services League of Australia A.C.T. Branch Incorporated","Small",2022,2020,2,FALSE,16431,128200,0.128166926677067
"61330557713","Strength Potential Incorporated","Medium",2022,2022,0,FALSE,2000,666670,0.002999985000075
"61639182844","NGUTU COLLEGE LTD","Large",2022,2021,1,FALSE,88135,5084602,0.0173337067483355
"61831960079","Auscharity Inc.","Small",2022,2020,2,FALSE,800,3000,0.266666666666667
"62005274742","Sail & Adventure Limited","Small",2022,2020,2,FALSE,448610,701693,0.63932517496968
"62130436752","Yatra Foundation Australia","Small",2022,2022,0,FALSE,172472,178331,0.967145364518788
"62137118647","Rockhampton Men's Shed Inc","Small",2022,2021,1,FALSE,4595,119082,0.0385868561159537
"62198192130","Kuranda Information And Support Centre Association Inc","Small",2022,2021,1,FALSE,8063,384223,0.0209852091103344
"62238200670","Future Connect Incorporated","Medium",2022,2022,0,FALSE,0,601110,0
"62404700128","Newcastle Mens Shed","Small",2022,2021,1,FALSE,18627,84163,0.221320532775685
"62616284505","Gamal Ministries Ltd","Small",2022,2022,0,FALSE,15662,15662,1
"62626387273","'TIL THE COWS COME HOME LTD","Medium",2022,2023,-1,FALSE,1083119,1083119,1
"62801175580","Coolum Men's Shed Inc","Small",2022,2021,1,FALSE,7893,43089,0.183179001601337
"63105164152","Cessnock Family Support Service Inc","Small",2022,2021,1,FALSE,16365,525335,0.0311515509151303
"63167495105","LIGHT HOUSE YOUTH PROJECTS INCORPORATED","Medium",2022,2020,2,FALSE,38588,439037,0.0878923644248662
"63175468453","Rural Australians for Refugees  (Bendigo) Inc","Small",2022,2023,-1,FALSE,24195,25080,0.964712918660287
"63294273664","Hope4Paws Animal Rescue Incorporated","Small",2022,2022,0,FALSE,5287,8533,0.619594515410758
"63638021939","The Uniform Project - Turkana Inc","Small",2022,2020,2,FALSE,6050,6050,1
"63744700911","Alpha-1 Association Of Australia","Small",2022,2021,1,FALSE,1335,1403,0.951532430506058
"63773789161","West cumberland mens shed incorporated","Small",2022,2021,1,FALSE,6495,39694,0.163626744596161
"64008498637","United World Colleges (Australia) Trust Limited","Small",2022,2021,1,FALSE,73618,73622,0.999945668414333
"64214940427","Brain Injury Matters Incorporated","Small",2022,2020,2,FALSE,490,405756,0.00120762231488875
"64282712328","Kempsey Neighbourhood Centre Inc","Medium",2022,2023,-1,FALSE,0,1816814,0
"64612999229","Proud 2 Play inc.","Small",2022,2022,0,FALSE,2877,259109,0.0111034352338205
"64618388159","AbilityLiving-MyWay","Medium",2022,2020,2,FALSE,0,2663598,0
"64704364097","Turbans 4 Australia Inc","Medium",2022,2023,-1,FALSE,423286,752103,0.562803233067811
"64924935699","Mittagong Pre School Kindergarten Inc","Medium",2022,2020,2,FALSE,4297,1047767,0.00410110263064212
"64955915635","Rita K Franke Foundation","Small",2022,2021,1,FALSE,1244,1244,1
"65064790343","St. John's Greek Orthodox College","Large",2022,2022,0,FALSE,48415,6287686,0.00769997102272601
"65129595651","Construction Charitable Works Limited","Medium",2022,2021,1,FALSE,256637,454284,0.564926345634009
"65473474266","KIWI'S NEW LIFE BIRD RESCUE INCORPORATED","Small",2022,2023,-1,FALSE,28875,32281,0.894489018307983
"65619212663","Dr Steve Burroughs Foundation Limited","Small",2022,2022,0,FALSE,4132,4132,1
"65625405923","Better Renting Limited","Small",2022,2022,0,FALSE,241241,247587,0.974368605783018
"65628376652","ANUBIS RETIREMENT LIMITED","Small",2022,2022,0,FALSE,22002,22002,1
"65663312659","South East Local Learning And Employment Network Inc","Large",2022,2020,2,FALSE,5000,2144802,0.0023312175203119
"65945589522","All Souls And St Gabriels Foundation Incorporated","Small",2022,2023,-1,FALSE,483081,682809,0.707490674551741
"66127417263","Normanville Surf Life Saving Club Inc","Small",2022,2021,1,FALSE,7149,114684,0.0623365072721565
"66165269670","Amitofo Care Centre Australia","Small",2022,2020,2,FALSE,273384,273409,0.999908561898109
"66622976818","AIR FORCE ASSOCIATION LTD.","Small",2022,2023,-1,FALSE,2012,73690,0.0273035690052924
"66626788252","Neighbourhood Watch Australasia Limited","Small",2022,2020,2,FALSE,0,715955,0
"66631479377","ALTIOREM LTD","Small",2022,2020,2,FALSE,634977,635345,0.999420787131401
"66639017173","The Chatty Cafe Scheme Australia Ltd.","Small",2022,2023,-1,FALSE,0,71201,0
"66816964232","Blind Bats Inc.","Small",2022,2022,0,FALSE,42800,234423,0.182575941780457
"67113817637","Bupa Foundation (Australia) Limited","Large",2022,2022,0,FALSE,1650000,1678831,0.982826740749962
"67193150361","Work 4 Skills WA Incorporated","Small",2022,2023,-1,FALSE,0,78686,0
"67230048463","RIVER ANGELS INC","Small",2022,2022,0,FALSE,50187,98180,0.511173355062131
"67614173278","Biocurate Pty Ltd","Large",2022,2022,0,FALSE,0,7845803,0
"67616832967","Fitra Community School","Medium",2022,2020,2,FALSE,3342,824476,0.00405348366720196
"67628158323","Wilkins Family Foundation Ltd","Small",2022,2021,1,FALSE,12017,13865,0.866714749368915
"67638503918","Statewide Wildlife Rescue Emergency Service Incorporated","Small",2022,2021,1,FALSE,257311,257311,1
"67652384677","THE CRAFTERS HEART LTD","Small",2022,2023,-1,FALSE,0,271475,0
"67786892560","Carey Baptist College Ltd","Large",2022,2020,2,FALSE,0,40195576,0
"67833661349","The Trustee for Beacon of Hope Building Fund","Small",2022,2023,-1,FALSE,69084,95531,0.723157927793072
"67845485864","Central Grampians Local Learning And Employment Network Incorporated","Medium",2022,2023,-1,FALSE,0,704230,0
"68320267277","Project Didi Australia","Small",2022,2023,-1,FALSE,9350,12092,0.77323850479656
"68406449242","Ebenezer Mission Limited","Medium",2022,2020,2,FALSE,115029,2459710,0.0467652690764358
"68581296689","Royal Humane Society Of New South Wales","Small",2022,2021,1,FALSE,0,12110,0
"68629894686","DIOCESE OF BALLARAT CATHOLIC EDUCATION LIMITED","Large",2022,2023,-1,FALSE,0,272180000,0
"68779819072","Ulladulla Men's Shed Incorporated","Small",2022,2023,-1,FALSE,4181,24456,0.170960091593065
"69154531870","Mercy Education Limited","Large",2022,2023,-1,FALSE,1370000,305704000,0.00448145918928113
"69164832813","BOONAH ACTIVITY SHED INC","Small",2022,2022,0,TRUE,35840,97578,0.367295906864252
"69322510070","Falls Creek Historical Society Inc","Small",2022,2020,2,FALSE,510,2670,0.191011235955056
"69355650377","Maitland Family Support  Inc","Small",2022,2020,2,FALSE,2000,456725,0.00437900268213914
"69425120800","Blue Tree Project Inc","Medium",2022,2022,0,FALSE,301831,484798,0.622591264815449
"69609700414","Titus Foundation Limited","Small",2022,2021,1,FALSE,312015,312015,1
"69623040557","MILANG AND DISTRICT COMMUNITY ASSOCIATION INCORPORATED","Medium",2022,2022,0,FALSE,19747,1712043,0.0115341729150494
"69859050512","Fraser Coast Hospice Association Incorporated","Medium",2022,2021,1,TRUE,82719,2406428,0.034374184475912
"69985287203","Youth With A Mission Toowoomba Inc.","Medium",2022,2020,2,FALSE,90553,399504,0.226663562817894
"70141687774","RURAL HEALTH MANAGEMENT SERVICES PTY LTD","Large",2022,2021,1,FALSE,0,2664651,0
"70206791848","One In Five Association Inc.","Small",2022,2020,2,FALSE,214419,342529,0.625987872559696
"70246229631","Tullamarine Community House and Men's Shed Incorporated","Small",2022,2021,1,FALSE,1098,236346,0.00464573125840928
"70517042298","Mphatso Children's Foundation Incorporated","Small",2022,2023,-1,FALSE,95075,105368,0.902313795459722
"70828113699","Emergency & Long Term Accommodation Moranbah Inc","Medium",2022,2020,2,FALSE,36714,584007,0.0628656848291202
"70957910935","Merewether Surf Lifesaving Club Inc","Small",2022,2021,1,FALSE,41580,113543,0.366204873924416
"71005239510","Diabetes Victoria","Large",2022,2022,0,FALSE,1955007,20194451,0.0968091185048804
"71127608677","4EK Incorporated","Small",2022,2020,2,TRUE,11340,21304,0.532294404806609
"71160962096","Overseas Services to Survivors of Torture and Trauma (OSSTT) Ltd","Small",2022,2023,-1,FALSE,0,1205281,0
"71166864151","IndianCare Incorporated","Small",2022,2022,0,FALSE,1670,492240,0.00339265398992361
"71219354299","Sudanese-Australian Lost Boys and Girls of South Sudan (SALBAGOSS) Inc","Small",2022,2021,1,FALSE,79756,93658,0.851566337098806
"71301043868","Joseph's Corner","Small",2022,2021,1,FALSE,60786,71130,0.854576128215943
"71553906532","Cardiff District Men's Shed Inc","Small",2022,2021,1,FALSE,670,66220,0.0101177891875566
"71596707634","Copacabana Community Men's Shed Incorporated","Small",2022,2021,1,FALSE,1160,267995,0.0043284389634135
"71609848479","Derby Home And Community Care Inc","Medium",2022,2021,1,FALSE,0,584435,0
"71613288350","Ready 2 Change Ltd","Small",2022,2022,0,FALSE,19523,80110,0.243702409187367
"71613909247","Innovation Youth Centre","Small",2022,2020,2,FALSE,2000,822792,0.00243074798977141
"71624984836","The Man Cave Global Ltd","Large",2022,2021,1,FALSE,1520013,2779368,0.546891595499408
"71644940277","Kura Yerlo Council Inc","Large",2022,2023,-1,FALSE,13300,2901898,0.00458320726641667
"71649656637","THE NEPHROTIC SYNDROME FOUNDATION OF AUSTRALIA LTD.","Small",2022,2023,-1,FALSE,2640,4770,0.553459119496855
"71766845056","Walara Incorporated","Large",2022,2022,0,FALSE,15419,5059690,0.00304741990121924
"72030561388","The Mudgeeraba Foundation","Small",2022,2023,-1,FALSE,0,17588,0
"72110488554","Australian International Academy of Education Limited","Large",2022,2020,2,FALSE,0,18963823,0
"72163263467","Allcare Community Support Incorporated","Large",2022,2023,-1,FALSE,0,5446243,0
"72410266331","CONDOBOLIN LOCAL ABORIGINAL LAND COUNCIL","Medium",2022,2020,2,FALSE,0,752857,0
"72695915472","Yarraman & District Men's Shed Inc.","Small",2022,2021,1,FALSE,1235,18945,0.0651887041435735
"72751215829","Lucas Heights Community School P&C","Small",2022,2020,2,FALSE,417,9556,0.0436375052323148
"72778890457","Silent hands support incorporated","Small",2022,2023,-1,TRUE,398378,398378,1
"72839635089","Balaklava Museum Incorporated","Small",2022,2020,2,FALSE,4921,23586,0.208640719070635
"72927261737","Regained Incorporated","Small",2022,2020,2,FALSE,10332,14671,0.704246472633086
"72966316271","Indian Support Center Incorporated","Small",2022,2022,0,FALSE,4612,206644,0.0223185768761735
"73094529156","Victorian Doctors' Health Program Limited","Medium",2022,2022,0,FALSE,0,870642,0
"73195185842","Nungera Co-Operative Society Ltd","Medium",2022,2020,2,FALSE,0,596973,0
"73294378005","The Glorious Gospel Church","Medium",2022,2020,2,FALSE,1457708,1701376,0.85678180484502
"73412202025","Fresh Start Missions Incorporated","Small",2022,2022,0,FALSE,22665,22665,1
"73629038884","ST PHILIP'S COLLEGE ALICE SPRINGS","Large",2022,2023,-1,FALSE,518704,18085238,0.028681071269286
"73633510808","INCLUSION ACCESS LTD","Small",2022,2022,0,FALSE,12435,12525,0.992814371257485
"73657822181","FIERCE FEMALES LTD","Small",2022,2023,-1,TRUE,3633,11952,0.303965863453815
"73906670127","Padbury Community Garden Inc.","Small",2022,2023,-1,TRUE,89,1465,0.0607508532423208
"73978612885","Jindera Pioneer Museum & Historical Society Inc","Small",2022,2020,2,FALSE,29125,206187,0.141255268275885
"74068758654","Medecins Sans Frontieres Australia Limited","Large",2022,2020,2,FALSE,100685698,108297600,0.929713105368909
"74442021693","Men And Women Of Destiny Ministries Inc","Small",2022,2022,0,FALSE,15111,15111,1
"74621137797","Mount Beauty And District Men's Shed Incorporated","Small",2022,2021,1,FALSE,11304,28455,0.397258829731154
"74642498600","Benefolk Foundation Ltd","Medium",2022,2022,0,FALSE,164000,290985,0.563602934859185
"74645109208","SALESIAN COLLEGE CHADSTONE","Large",2022,2023,-1,FALSE,0,23936157,0
"74780103484","THURGOONA MENS SHED Inc","Small",2022,2021,1,FALSE,56908,137798,0.412981320483606
"75090720086","Universal Education And Training Ltd","Medium",2022,2020,2,FALSE,14851,380741,0.039005518186904
"75092415800","Foundation Broken Hill Limited","Small",2022,2020,2,FALSE,263592,413908,0.636837171545368
"75119689865","Caboolture Community Care Inc","Medium",2022,2022,0,FALSE,6900,480855,0.0143494400598933
"75124120431","Wesley College","Large",2022,2022,0,FALSE,1354118,44079139,0.0307201554004945
"75216602591","CULTURAL DIVERSITY NETWORK INCORPORATED","Small",2022,2022,0,FALSE,444,117551,0.00377708398907708
"75260386455","Climate And Health Alliance Incorporated","Medium",2022,2023,-1,FALSE,33199,789606,0.0420450199213279
"75310837311","Our Town Association Inc.","Small",2022,2020,2,FALSE,5335,12546,0.425235134704288
"75582747598","Regency Community Men's Shed","Small",2022,2021,1,FALSE,50,27587,0.0018124478921231
"75629555684","PATHLY INCORPORATED","Small",2022,2021,1,FALSE,740,5290,0.139886578449905
"75812792400","Cornerstone Contact Centre Inc","Small",2022,2021,1,FALSE,95461,228751,0.417314022670939
"75915252237","Beacon of Hope Community Education Support Fund","Small",2022,2023,-1,FALSE,69084,95531,0.723157927793072
"75944270255","Central Community Centre Inc.","Medium",2022,2022,0,FALSE,24854,641915,0.0387185219226845
"75967571784","Epilepsy Foundation","Large",2022,2022,0,FALSE,1679032,9922186,0.169219968261026
"76116997392","The Well Being Initiative","Medium",2022,2020,2,FALSE,1448280,1812889,0.798879578396692
"76245905172","Eltham Men's Shed Incorporated","Small",2022,2021,1,FALSE,2703,71414,0.037849721343154
"76436126079","LALOR AND DISTRICT MEN'S SHED INC","Small",2022,2023,-1,FALSE,2820,47656,0.0591740809132114
"76513607164","CAIRNS CHILDREN'S MUSEUM INC","Small",2022,2021,1,TRUE,300,88783,0.00337902526384556
"76579045428","Pimpama Mens Shed Inc.","Small",2022,2021,1,FALSE,2800,35740,0.0783435926133184
"76647420595","LITTLE COLOSSUS LTD","Medium",2022,2023,-1,FALSE,0,179614,0
"77231050273","Giac Hoang Pagoda Inc","Small",2022,2022,0,FALSE,47130,67130,0.702070609265604
"77597187569","Digital Literacy Foundation","Medium",2022,2020,2,FALSE,365,863653,0.000422623437885354
"77608175090","Indooroopilly Men's Shed Inc","Small",2022,2023,-1,FALSE,0,45445,0
"77630675464","ETZ CHAIM LTD","Medium",2022,2021,1,FALSE,1000,1678588,0.00059573879951483
"77638165432","Bowen Residents Action Group Inc","Small",2022,2023,-1,FALSE,20037,24678,0.811937758327255
"78124451540","Meaningful Ageing Australia Ltd","Medium",2022,2021,1,FALSE,0,560412,0
"78197934972","Ohr Yisrael Incorporated","Medium",2022,2021,1,FALSE,91365,184876,0.494196109824964
"78608509824","10x10 Philanthropy Limited","Medium",2022,2022,0,FALSE,1056709,1189428,0.888417794099349
"78903242780","Victorian Lions Foundation Inc","Small",2022,2021,1,FALSE,79245,243076,0.326009149401833
"79036396525","The Islamic Society Of Victoria Incorporated","Large",2022,2023,-1,FALSE,2291512,4737734,0.483672574272849
"79117529932","Kilvington Grammar School Ltd","Large",2022,2023,-1,FALSE,115719,26863926,0.00430759822670744
"79130823193","Indochina Starfish Foundation (Australia) Ltd","Small",2022,2020,2,FALSE,179559,179559,1
"79420690128","Lutheran Church Queensland Australian Disaster Relief Fund","Small",2022,2022,0,FALSE,100374,101313,0.990731692872583
"79660248460","GRIFFITH CANCER THERAPY ACCOMMODATION COMMITTEE INCORPORATED","Small",2022,2023,-1,TRUE,5000,5000,1
"79677574489","Tea Lake and the Rare Disease Association Inc","Small",2022,2020,2,FALSE,560,3477,0.161058383664078
"79902601713","Returned & Services League Of Australia (Queensland Branch)","Large",2022,2023,-1,FALSE,455950,233080636,0.00195618995994159
"80163795597","SAVE OUR STREETS LIMITED","Small",2022,2023,-1,FALSE,0,30600,0
"80172769393","Looma Community Inc","Large",2022,2022,0,FALSE,0,2431127,0
"80312028341","DENMARK MEN'S SHED INC.","Small",2022,2021,1,FALSE,7551,40001,0.188770280742981
"80615770786","Havenport MSL Inc.","Medium",2022,2021,1,FALSE,14223,1639101,0.0086773176271627
"80794580107","K9 Refuge Association Inc","Small",2022,2021,1,FALSE,3888,14540,0.267400275103164
"81224066028","Shekinah House Inc","Small",2022,2020,2,FALSE,36781,113896,0.322934958207488
"81617686781","Herd of Hope Limited","Small",2022,2021,1,FALSE,26780,90580,0.295650253919187
"81998188477","Yaadein Vision Australia Inc","Small",2022,2021,1,FALSE,9789,9789,1
"82153254056","Thirroul Surf Life Saving Club Inc","Small",2022,2021,1,FALSE,16010,166301,0.0962712190546058
"82186380740","Under the Southern Cross Outreach Ministries Incorporated","Small",2022,2020,2,FALSE,22863,22863,1
"82259471365","Goulburn Murray Local Learning and Employment Network Inc.","Medium",2022,2022,0,FALSE,0,923397,0
"82305662371","Clergy Retirement Foundation of the Roman Catholic Archdiocese of Canberra & Goulburn","Medium",2022,2022,0,FALSE,251261,607533,0.413575888058756
"82411998933","No Meat May Incorporated","Small",2022,2022,0,FALSE,14443,213287,0.0677162696273097
"82424729061","Bodhgaya Development Association Inc.","Small",2022,2021,1,FALSE,26020,38435,0.676987121113568
"82549537349","BEING - Mental Health Consumers Limited","Medium",2022,2022,0,FALSE,0,1697958,0
"82618896558","Destiny Family & Community Services Ltd","Small",2022,2022,0,FALSE,0,13628,0
"82657867969","Drop A Dollar","Small",2022,2020,2,FALSE,2756,2755,1
"82691324728","Maternity Choices Australia Ltd","Small",2022,2023,-1,FALSE,300,2210,0.135746606334842
"83000250304","Wenona School Ltd","Large",2022,2020,2,FALSE,661656,52448027,0.0126154602536336
"83160564429","Save Our Supplies Ltd","Medium",2022,2021,1,FALSE,154614,154614,1
"83476538863","Samunnat Incorporated","Small",2022,2022,0,FALSE,5540,44375,0.124845070422535
"83628057134","HAPPINESS CO FOUNDATION LTD","Medium",2022,2023,-1,FALSE,21648,415771,0.0520671234886512
"83964176052","Healthy Cities Illawarra Incorporated","Medium",2022,2021,1,FALSE,16389,1428582,0.0114722151056082
"84003061078","Yaraandoo Life Centre","Small",2022,2021,1,FALSE,0,5731,0
"84107210015","KYEEMA Foundation Ltd","Medium",2022,2022,0,FALSE,462015,1190845,0.387972406148575
"84182930575","MY REDEEMER LIVES INC","Small",2022,2022,0,FALSE,4518,4618,0.978345604157644
"84405168482","Bayt Zakat Charity Inc","Medium",2022,2023,-1,FALSE,1505352,1505352,1
"84581402947","Alcohol and Other Drug Consumer & Community Coalition (AODCCC) Incorporated","Small",2022,2022,0,FALSE,0,200681,0
"84604376491","Wangi Mens Shed Incorporated","Small",2022,2021,1,FALSE,0,62985,0
"84623588389","Gippsland East Local Learning & Employment Network","Medium",2022,2022,0,FALSE,0,1273188,0
"84644396912","SOCIETY FOR IMMORTALITY RESEARCH LTD","Small",2022,2023,-1,FALSE,7509,7509,1
"84654507758","MIGRANT JUSTICE INSTITUTE LIMITED","Small",2022,2023,-1,FALSE,60356,180810,0.333808970742769
"84807299090","Australian Association for Adolescent Health Limited","Small",2022,2021,1,FALSE,0,9121,0
"84814621404","Every Mum Incorporated","Small",2022,2020,2,FALSE,158431,160583,0.986598830511324
"84993931261","Sunshine Valley Mens Shed","Small",2022,2020,2,FALSE,2110,59967,0.0351860189771041
"85001797137","Council Of Social Service Of New South Wales","Large",2022,2021,1,FALSE,0,2881784,0
"85168357033","Yarra Foundation for Disadvantaged Children Inc","Small",2022,2023,-1,FALSE,53218,258861,0.205585236864572
"85262446848","Teens Take Control Inc.","Small",2022,2022,0,FALSE,87196,876509,0.0994810093222089
"85593254500","Team Tye Foundation","Small",2022,2022,0,FALSE,9100,9430,0.965005302226935
"85755877265","Port Macquarie Surfing History Museum Inc","Small",2022,2023,-1,FALSE,1950,18288,0.106627296587927
"86000153560","Katoomba Christian Convention Ltd","Large",2022,2021,1,FALSE,555159,5458415,0.101706997360956
"86366363924","Gladstone Men's Shed Association Inc","Small",2022,2021,1,FALSE,25769,82805,0.311201014431496
"86512795097","Hearts4Heros Incorporated","Small",2022,2021,1,FALSE,17753,301696,0.0588440019092066
"86632754780","LOAVES AND FISHES CARE SERVICE TOOWOOMBA LIMITED","Medium",2022,2020,2,FALSE,6140,755801,0.00812383153766666
"86633799124","Ohana Education Ltd","Large",2022,2023,-1,FALSE,156813,9884264,0.0158649141706454
"87040729116","Friends of Myall Creek Memorial Inc","Small",2022,2020,2,FALSE,57832,74337,0.777970593378802
"87126525380","Australian Books For Children Of Africa Ltd","Small",2022,2022,0,FALSE,13758,13758,1
"87168259096","Positive Education Schools Association Limited","Small",2022,2022,0,FALSE,428,197679,0.00216512629060244
"87267901425","Australian Centre for Heart Health","Small",2022,2022,0,FALSE,238110,716295,0.332418905618495
"87607507004","Ability Beyond Boundaries Limited","Small",2022,2023,-1,FALSE,0,56554,0
"88004261527","Mentone Girls Grammar School","Large",2022,2021,1,FALSE,119595,22185054,0.00539079147609918
"88030734363","Tikkun Olam Gift Fund","Small",2022,2021,1,FALSE,128168,128170,0.999984395724429
"88567811835","Youth and Families Association of Pine Rivers Inc","Small",2022,2022,0,FALSE,13641,133984,0.101810663959876
"88608849658","Oak Flats Public School P&C Inc","Small",2022,2022,0,FALSE,58774,225634,0.260483792336261
"88618869855","Christmas Presents for Kids in Care Ltd","Small",2022,2020,2,FALSE,24339,77442,0.314286821104827
"88635516068","Collective Hope Community Services Ltd","Large",2022,2020,2,TRUE,0,7194364,0
"88965371802","Irwin Districts Historical Society Incorporated","Small",2022,2022,0,FALSE,27500,52475,0.524059075750357
"88971771757","Willow Tree Sanctuary","Small",2022,2022,0,TRUE,35313,138470,0.255022748609807
"89002643594","Carinya Christian Education Ltd","Large",2022,2022,0,FALSE,520,22765039,2.28420430116548e-05
"89123037070","Access Community Housing Company Ltd","Large",2022,2023,-1,FALSE,0,8665217,0
"89286191509","WILLOUGHBY COMMUNITY MEN'S SHED INC","Small",2022,2021,1,FALSE,1697,45839,0.0370208774187919
